submission_id,QUD,RT,age,category,color,comments,endTime,experiment_id,gender,languages,optionLeft,optionRight,picture,pictureFormat,question,response,startDate,startTime,timeSpent,trial_name,trial_number
780,Wie bewerten sie das folgende Merkmal?,567,22,NA,NA,,1563305745862,80,weiblich,,Trifft gleichermaßen auf Menschen und Tiere zu,Trifft nur auf Menschen zu,NA,NA,Höflichlichkeit,9,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_personality,7
780,Wie bewerten sie das folgende Merkmal?,653,22,NA,NA,,1563305745862,80,weiblich,,Trifft gleichermaßen auf Menschen und Tiere zu,Trifft nur auf Menschen zu,NA,NA,Agressivität,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_personality,8
780,Wie bewerten sie das folgende Merkmal?,670,22,NA,NA,,1563305745862,80,weiblich,,Trifft gleichermaßen auf Menschen und Tiere zu,Trifft nur auf Menschen zu,NA,NA,Sensibilität,8,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_personality,9
780,Wie bewerten sie das folgende Merkmal?,721,22,NA,NA,,1563305745862,80,weiblich,,Trifft gleichermaßen auf Menschen und Tiere zu,Trifft nur auf Menschen zu,NA,NA,Extrovertiertheit,8,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_personality,10
780,,850,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black33.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,1
780,,404,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black20.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,2
780,,363,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White2.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,3
780,,352,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White21.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,4
780,,318,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black16.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,5
780,,314,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White12.jpg,Inverted,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,6
780,,316,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black3.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,7
780,,356,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black10.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,8
780,,339,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black21.jpg,Inverted,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,9
780,,302,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White22.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,10
780,,364,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White19.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,11
780,,349,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black25.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,12
780,,319,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White6.jpg,Inverted,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,13
780,,412,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White23.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,14
780,,416,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White33.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,15
780,,367,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black17.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,16
780,,373,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White32.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,17
780,,351,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White11.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,18
780,,391,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White29.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,19
780,,373,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White10.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,20
780,,367,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White8.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,21
780,,359,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black35.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,22
780,,339,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black7.jpg,Inverted,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,23
780,,395,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White35.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,24
780,,357,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White31.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,25
780,,412,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black22.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,26
780,,381,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White4.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,27
780,,406,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black34.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,28
780,,352,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black28.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,29
780,,381,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black32.jpg,Inverted,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,30
780,,360,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White24.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,31
780,,371,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White5.jpg,Inverted,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,32
780,,336,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White16.jpg,Inverted,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,33
780,,374,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black24.jpg,Inverted,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,34
780,,1279,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black29.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,35
780,,324,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White28.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,36
780,,321,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black14.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,37
780,,393,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White9.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,38
780,,399,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White15.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,39
780,,310,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White1.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,40
780,,404,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White27.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,41
780,,372,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White17.jpg,Inverted,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,42
780,,356,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White18.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,43
780,,404,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White25.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,44
780,,1980,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black19.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,45
780,,1697,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White26.jpg,Inverted,Wie dominant ist dieses Gesicht?,3,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,46
780,,402,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black2.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,47
780,,610,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White7.jpg,Inverted,Wie dominant ist dieses Gesicht?,3,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,48
780,,469,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black12.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,49
780,,1913,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black1.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,50
780,,370,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black13.jpg,Inverted,Wie dominant ist dieses Gesicht?,3,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,51
780,,1527,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White20.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,52
780,,338,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black15.jpg,Inverted,Wie dominant ist dieses Gesicht?,3,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,53
780,,333,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black11.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,54
780,,307,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black27.jpg,Inverted,Wie dominant ist dieses Gesicht?,3,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,55
780,,380,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White30.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,56
780,,377,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black5.jpg,Inverted,Wie dominant ist dieses Gesicht?,3,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,57
780,,320,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black30.jpg,Inverted,Wie dominant ist dieses Gesicht?,3,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,58
780,,328,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black23.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,59
780,,369,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White14.jpg,Inverted,Wie dominant ist dieses Gesicht?,3,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,60
780,,315,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black9.jpg,Inverted,Wie dominant ist dieses Gesicht?,3,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,61
780,,417,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White13.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,62
780,,376,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White36.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,63
780,,322,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black18.jpg,Inverted,Wie dominant ist dieses Gesicht?,3,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,64
780,,1766,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black31.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,65
780,,306,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black26.jpg,Inverted,Wie dominant ist dieses Gesicht?,3,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,66
780,,353,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White3.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,67
780,,2368,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black8.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,68
780,,2639,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black6.jpg,Inverted,Wie dominant ist dieses Gesicht?,4,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,69
780,,1480,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black4.jpg,Inverted,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,70
780,,390,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-Black36.jpg,Inverted,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,71
780,,354,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/inverted/Stimulus-Inverted-White34.jpg,Inverted,Wie dominant ist dieses Gesicht?,6,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,72
780,,350,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/upright/Stimulus-Upright-White31.jpg,Upright,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,73
780,,438,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/upright/Stimulus-Upright-White3.jpg,Upright,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,74
780,,331,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/upright/Stimulus-Upright-Black11.jpg,Upright,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,75
780,,694,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/upright/Stimulus-Upright-Black8.jpg,Upright,Wie dominant ist dieses Gesicht?,6,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,76
780,,358,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/upright/Stimulus-Upright-White6.jpg,Upright,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,77
780,,367,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/upright/Stimulus-Upright-White17.jpg,Upright,Wie dominant ist dieses Gesicht?,6,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,78
780,,399,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/upright/Stimulus-Upright-White29.jpg,Upright,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,79
780,,363,22,Dominanz,Black,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/upright/Stimulus-Upright-Black25.jpg,Upright,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,80
780,,317,22,Dominanz,White,,1563305745862,80,weiblich,,Gar nicht dominant,Sehr dominant,images/upright/Stimulus-Upright-White7.jpg,Upright,Wie dominant ist dieses Gesicht?,5,Tue Jul 16 2019 21:34:06 GMT+0200 (Mitteleuropäische Sommerzeit),1563305646624,1.6539666666666666,rate_face,81
